Unix Timestamp,Symbol,Close
1568952000000,LTCUSD,74.69
1568865600000,LTCUSD,73.35
1568779200000,LTCUSD,73.35
1568692800000,LTCUSD,75.31
1568606400000,LTCUSD,72.44
1568520000000,LTCUSD,71.39
1568433600000,LTCUSD,70.09
1568347200000,LTCUSD,68.81
1568260800000,LTCUSD,69.29
1568174400000,LTCUSD,69.23
1568088000000,LTCUSD,70.72
1568001600000,LTCUSD,71.79
1567915200000,LTCUSD,69.07
1567828800000,LTCUSD,71.09
1567742400000,LTCUSD,64.84
1567656000000,LTCUSD,66.15
1567569600000,LTCUSD,67.11
1567483200000,LTCUSD,68.19
1567396800000,LTCUSD,66.97
1567310400000,LTCUSD,65.99
1567224000000,LTCUSD,64.97
1567137600000,LTCUSD,64.3
1567051200000,LTCUSD,62.91
1566964800000,LTCUSD,65.81
1566878400000,LTCUSD,71.6
1566792000000,LTCUSD,72.42
1566705600000,LTCUSD,74.03
1566619200000,LTCUSD,73.12
1566532800000,LTCUSD,74.2
1566446400000,LTCUSD,73.61
1566360000000,LTCUSD,71.52
1566273600000,LTCUSD,73.99
1566187200000,LTCUSD,75.98
1566100800000,LTCUSD,77.04
1566014400000,LTCUSD,72.22
1565928000000,LTCUSD,74.13
1565841600000,LTCUSD,75.88
1565755200000,LTCUSD,75.01
1565668800000,LTCUSD,85.64
1565582400000,LTCUSD,84.65
1565496000000,LTCUSD,88.67
1565409600000,LTCUSD,86.37
1565323200000,LTCUSD,86.17
1565236800000,LTCUSD,89
1565150400000,LTCUSD,91.2
1565064000000,LTCUSD,93.05
1564977600000,LTCUSD,95.43
1564891200000,LTCUSD,95.3
1564804800000,LTCUSD,91.23
1564718400000,LTCUSD,95.7
1564632000000,LTCUSD,96.25
1564545600000,LTCUSD,96.78
1564459200000,LTCUSD,91.29
1564372800000,LTCUSD,88.98
1564286400000,LTCUSD,90.66
1564200000000,LTCUSD,88.4
1564113600000,LTCUSD,94.75
1564027200000,LTCUSD,92.09
1563940800000,LTCUSD,95.38
1563854400000,LTCUSD,88.45
1563768000000,LTCUSD,94.07
1563681600000,LTCUSD,99.38
1563595200000,LTCUSD,98.61
1563508800000,LTCUSD,99.57
1563422400000,LTCUSD,98.4
1563336000000,LTCUSD,89.51
1563249600000,LTCUSD,79.49
1563163200000,LTCUSD,89.25
1563076800000,LTCUSD,89.33
1562990400000,LTCUSD,101.17
1562904000000,LTCUSD,102.92
1562817600000,LTCUSD,102.09
1562731200000,LTCUSD,103.66
1562644800000,LTCUSD,119.4
1562558400000,LTCUSD,122.81
1562472000000,LTCUSD,118.69
1562385600000,LTCUSD,118.13
1562299200000,LTCUSD,120.54
1562212800000,LTCUSD,119.49
1562126400000,LTCUSD,119.6
1562040000000,LTCUSD,121.33
1561953600000,LTCUSD,125.3
1561867200000,LTCUSD,125.3
1561780800000,LTCUSD,131.99
1561694400000,LTCUSD,115.75
1561608000000,LTCUSD,113.64
1561521600000,LTCUSD,129.61
1561435200000,LTCUSD,136.12
1561348800000,LTCUSD,135.67
1561262400000,LTCUSD,134.92
1561176000000,LTCUSD,141.36
1561089600000,LTCUSD,139.8
1561003200000,LTCUSD,137.85
1560916800000,LTCUSD,136.37
1560830400000,LTCUSD,134.37
1560744000000,LTCUSD,133.08
1560657600000,LTCUSD,135.84
1560571200000,LTCUSD,136.29
1560484800000,LTCUSD,135.1
1560398400000,LTCUSD,129.48
1560312000000,LTCUSD,135
1560225600000,LTCUSD,139.75
1560139200000,LTCUSD,128.29
1560052800000,LTCUSD,116.46
1559966400000,LTCUSD,117.43
1559880000000,LTCUSD,117
1559793600000,LTCUSD,110.76
1559707200000,LTCUSD,105.48
1559620800000,LTCUSD,102.96
1559534400000,LTCUSD,102
1559448000000,LTCUSD,115.65
1559361600000,LTCUSD,113.37
1559275200000,LTCUSD,114.75
1559188800000,LTCUSD,107.45
1559102400000,LTCUSD,116.99
1559016000000,LTCUSD,113.33
1558929600000,LTCUSD,115.91
1558843200000,LTCUSD,114.23
1558756800000,LTCUSD,101.99
1558670400000,LTCUSD,103.7
1558584000000,LTCUSD,89.37
1558497600000,LTCUSD,87.56
1558411200000,LTCUSD,91.56
1558324800000,LTCUSD,90.51
1558238400000,LTCUSD,92.64
1558152000000,LTCUSD,91.91
1558065600000,LTCUSD,89.07
1557979200000,LTCUSD,89.15
1557892800000,LTCUSD,103.8
1557806400000,LTCUSD,95.75
1557720000000,LTCUSD,91.64
1557633600000,LTCUSD,86.1
1557547200000,LTCUSD,88.59
1557460800000,LTCUSD,78.84
1557374400000,LTCUSD,73.12
1557288000000,LTCUSD,75.08
1557201600000,LTCUSD,72.98
1557115200000,LTCUSD,76.8
1557028800000,LTCUSD,71.64
1556942400000,LTCUSD,76.72
1556856000000,LTCUSD,78.79
1556769600000,LTCUSD,73.47
1556683200000,LTCUSD,72.53
1556596800000,LTCUSD,73.14
1556510400000,LTCUSD,68.02
1556424000000,LTCUSD,67.89
1556337600000,LTCUSD,70.48
1556251200000,LTCUSD,71.36
1556164800000,LTCUSD,72.1
1556078400000,LTCUSD,73.12
1555992000000,LTCUSD,73.9
1555905600000,LTCUSD,77.27
1555819200000,LTCUSD,75.77
1555732800000,LTCUSD,81.45
1555646400000,LTCUSD,82.5
1555560000000,LTCUSD,81.02
1555473600000,LTCUSD,81.03
1555387200000,LTCUSD,80.65
1555300800000,LTCUSD,78.26
1555214400000,LTCUSD,83.87
1555128000000,LTCUSD,77.48
1555041600000,LTCUSD,82.4
1554955200000,LTCUSD,78.54
1554868800000,LTCUSD,85.05
1554782400000,LTCUSD,88.05
1554696000000,LTCUSD,87.24
1554609600000,LTCUSD,91.65
1554523200000,LTCUSD,93.4
1554436800000,LTCUSD,87.48
1554350400000,LTCUSD,84.32
1554264000000,LTCUSD,85.47
1554177600000,LTCUSD,83.35
1554091200000,LTCUSD,60.31
1554004800000,LTCUSD,60.68
1553918400000,LTCUSD,59.84
1553832000000,LTCUSD,60.54
1553745600000,LTCUSD,60.4
1553659200000,LTCUSD,60.48
1553572800000,LTCUSD,59.75
1553486400000,LTCUSD,58.39
1553400000000,LTCUSD,59.95
1553313600000,LTCUSD,60.07
1553227200000,LTCUSD,59.36
1553140800000,LTCUSD,58.43
1553054400000,LTCUSD,59.68
1552968000000,LTCUSD,58.6
1552881600000,LTCUSD,59.05
1552795200000,LTCUSD,61.27
1552708800000,LTCUSD,60.04
1552622400000,LTCUSD,60.78
1552536000000,LTCUSD,55.9
1552449600000,LTCUSD,55.36
1552363200000,LTCUSD,56.35
1552276800000,LTCUSD,52.51
1552190400000,LTCUSD,56.86
1552104000000,LTCUSD,56.99
1552017600000,LTCUSD,56.55
1551931200000,LTCUSD,55.47
1551844800000,LTCUSD,56.62
1551758400000,LTCUSD,51.92
1551672000000,LTCUSD,45.58
1551585600000,LTCUSD,47.2
1551499200000,LTCUSD,48.83
1551412800000,LTCUSD,48.38
1551326400000,LTCUSD,45.91
1551240000000,LTCUSD,45.36
1551153600000,LTCUSD,44.63
1551067200000,LTCUSD,45.5
1550980800000,LTCUSD,44.07
1550894400000,LTCUSD,52.37
1550808000000,LTCUSD,49.05
1550721600000,LTCUSD,49.05
1550635200000,LTCUSD,50.55
1550548800000,LTCUSD,47.19
1550462400000,LTCUSD,47.1
1550376000000,LTCUSD,44.05
1550289600000,LTCUSD,43.21
1550203200000,LTCUSD,43.45
1550116800000,LTCUSD,41.53
1550030400000,LTCUSD,41.37
1549944000000,LTCUSD,43.62
1549857600000,LTCUSD,43.43
1549771200000,LTCUSD,43.84
1549684800000,LTCUSD,43.31
1549598400000,LTCUSD,43.09
1549512000000,LTCUSD,32.63
1549425600000,LTCUSD,32.79
1549339200000,LTCUSD,32.35
1549252800000,LTCUSD,33.77
1549166400000,LTCUSD,33.28
1549080000000,LTCUSD,33.99
1548993600000,LTCUSD,32.9
1548907200000,LTCUSD,30.97
1548820800000,LTCUSD,31.92
1548734400000,LTCUSD,30.86
1548648000000,LTCUSD,30.69
1548561600000,LTCUSD,30.95
1548475200000,LTCUSD,32.76
1548388800000,LTCUSD,33.07
1548302400000,LTCUSD,32.66
1548216000000,LTCUSD,31.15
1548129600000,LTCUSD,31.69
1548043200000,LTCUSD,30.75
1547956800000,LTCUSD,30.33
1547870400000,LTCUSD,32.75
1547784000000,LTCUSD,30.95
1547697600000,LTCUSD,31.25
1547611200000,LTCUSD,30.69
1547524800000,LTCUSD,30.99
1547438400000,LTCUSD,32.28
1547352000000,LTCUSD,30.33
1547265600000,LTCUSD,32.88
1547179200000,LTCUSD,32.29
1547092800000,LTCUSD,32.51
1547006400000,LTCUSD,38.75
1546920000000,LTCUSD,39.68
1546833600000,LTCUSD,38.01
1546747200000,LTCUSD,38.49
1546660800000,LTCUSD,34.97
1546574400000,LTCUSD,33.09
1546488000000,LTCUSD,31.72
1546401600000,LTCUSD,32.78
1546315200000,LTCUSD,31.72
1546228800000,LTCUSD,29.72
1546142400000,LTCUSD,31.05
1546056000000,LTCUSD,31.36
1545969600000,LTCUSD,31.61
1545883200000,LTCUSD,27.9
1545796800000,LTCUSD,29.75
1545710400000,LTCUSD,31.63
1545624000000,LTCUSD,30
1545537600000,LTCUSD,36
1545451200000,LTCUSD,32.41
1545364800000,LTCUSD,30.23
1545278400000,LTCUSD,31.45
1545192000000,LTCUSD,29.2
1545105600000,LTCUSD,30.45
1545019200000,LTCUSD,29.6
1544932800000,LTCUSD,25.61
1544846400000,LTCUSD,25.97
1544760000000,LTCUSD,23.84
1544673600000,LTCUSD,22.81
1544587200000,LTCUSD,23.65
1544500800000,LTCUSD,23.45
1544414400000,LTCUSD,23.95
1544328000000,LTCUSD,25
1544241600000,LTCUSD,24.4
1544155200000,LTCUSD,25.08
1544068800000,LTCUSD,25.08
1543982400000,LTCUSD,28.58
1543896000000,LTCUSD,30.17
1543809600000,LTCUSD,30.32
1543723200000,LTCUSD,32.12
1543636800000,LTCUSD,33.55
1543550400000,LTCUSD,31.36
1543464000000,LTCUSD,33.89
1543377600000,LTCUSD,33.15
1543291200000,LTCUSD,31.06
1543204800000,LTCUSD,29.56
1543118400000,LTCUSD,31.32
1543032000000,LTCUSD,27.5
1542945600000,LTCUSD,32.22
1542859200000,LTCUSD,31.18
1542772800000,LTCUSD,34.41
1542686400000,LTCUSD,32.73
1542600000000,LTCUSD,36.79
1542513600000,LTCUSD,40.55
1542427200000,LTCUSD,42.25
1542340800000,LTCUSD,41.65
1542254400000,LTCUSD,43.09
1542168000000,LTCUSD,42.8
1542081600000,LTCUSD,49.39
1541995200000,LTCUSD,50.12
1541908800000,LTCUSD,50.81
1541822400000,LTCUSD,51.8
1541736000000,LTCUSD,52.29
1541649600000,LTCUSD,52.29
1541563200000,LTCUSD,52.9
1541476800000,LTCUSD,55.96
1541390400000,LTCUSD,53.71
1541304000000,LTCUSD,53.37
1541217600000,LTCUSD,50.9
1541131200000,LTCUSD,51.21
1541044800000,LTCUSD,50.79
1540958400000,LTCUSD,49.48
1540872000000,LTCUSD,49.2
1540785600000,LTCUSD,48.71
1540699200000,LTCUSD,51.65
1540612800000,LTCUSD,51.59
1540526400000,LTCUSD,51.88
1540440000000,LTCUSD,51.68
1540353600000,LTCUSD,51.72
1540267200000,LTCUSD,52.12
1540180800000,LTCUSD,51.62
1540094400000,LTCUSD,52.09
1540008000000,LTCUSD,52.75
1539921600000,LTCUSD,51.88
1539835200000,LTCUSD,51.88
1539748800000,LTCUSD,53.52
1539662400000,LTCUSD,52.92
